.draw,.chain,.iteration,K,D,N,category,state,time,outcome,population,exposure_code,ypred,mu,mu_treated,banned_state,start_date,end_date,placebo_date
79,1,79,0,7,7,total,DC,2017-03-01,3012,375674.0,0,3099,8.053822,8.053822,0,2017-03-01,2017-04-30,2018-03-01
79,1,79,0,7,8,total,DC,2017-05-01,3252,375674.0,0,3319,8.0923195,8.0923195,0,2017-05-01,2017-06-30,2018-03-01
79,1,79,0,7,9,total,DC,2017-07-01,3448,375674.0,0,3361,8.115271,8.115271,0,2017-07-01,2017-08-31,2018-03-01
79,1,79,0,7,10,total,DC,2017-09-01,3202,375674.0,0,3123,8.068459,8.068459,0,2017-09-01,2017-10-31,2018-03-01
79,1,79,0,7,11,total,DC,2017-11-01,3054,375674.0,0,3085,8.016429,8.016429,0,2017-11-01,2017-12-31,2018-03-01
79,1,79,0,7,12,total,DC,2018-01-01,2882,379570.0,0,2811,7.959959,7.959959,0,2018-01-01,2018-02-28,2018-03-01
79,1,79,0,7,13,total,DC,2018-03-01,2904,379570.0,0,2964,8.001126,8.001126,0,2018-03-01,2018-04-30,2018-03-01
79,1,79,0,7,14,total,DC,2018-05-01,3140,379570.0,0,3094,8.033124,8.033124,0,2018-05-01,2018-06-30,2018-03-01
79,1,79,0,7,15,total,DC,2018-07-01,3232,379570.0,0,3272,8.092474,8.092474,0,2018-07-01,2018-08-31,2018-03-01
79,1,79,0,7,16,total,DC,2018-09-01,3127,379570.0,0,2979,8.032322,8.032322,0,2018-09-01,2018-10-31,2018-03-01
79,1,79,0,7,17,total,DC,2018-11-01,2966,379570.0,0,2942,7.992996,7.992996,0,2018-11-01,2018-12-31,2018-03-01
79,1,79,0,7,18,total,DC,2019-01-01,2798,379946.0,0,2611,7.9382224,7.9382224,0,2019-01-01,2019-02-28,2018-03-01
79,1,79,0,8,0,total,DE,2016-01-01,3423,360690.0,0,3379,8.126097,8.126097,0,2016-01-01,2016-02-29,2018-03-01
79,1,79,0,8,1,total,DE,2016-03-01,3740,360690.0,0,3781,8.212313,8.212313,0,2016-03-01,2016-04-30,2018-03-01
79,1,79,0,8,2,total,DE,2016-05-01,3781,360690.0,0,3849,8.226659,8.226659,0,2016-05-01,2016-06-30,2018-03-01
79,1,79,0,8,3,total,DE,2016-07-01,3735,360690.0,0,3883,8.263475,8.263475,0,2016-07-01,2016-08-31,2018-03-01
79,1,79,0,8,4,total,DE,2016-09-01,3697,360690.0,0,3672,8.223854,8.223854,0,2016-09-01,2016-10-31,2018-03-01
79,1,79,0,8,5,total,DE,2016-11-01,3419,360690.0,0,3318,8.132276,8.132276,0,2016-11-01,2016-12-31,2018-03-01
79,1,79,0,8,6,total,DE,2017-01-01,3352,363212.0,0,3362,8.11595,8.11595,0,2017-01-01,2017-02-28,2018-03-01
79,1,79,0,8,7,total,DE,2017-03-01,3520,363212.0,0,3559,8.174838,8.174838,0,2017-03-01,2017-04-30,2018-03-01
79,1,79,0,8,8,total,DE,2017-05-01,3770,363212.0,0,3681,8.230926,8.230926,0,2017-05-01,2017-06-30,2018-03-01
79,1,79,0,8,9,total,DE,2017-07-01,3756,363212.0,0,3900,8.259467,8.259467,0,2017-07-01,2017-08-31,2018-03-01
79,1,79,0,8,10,total,DE,2017-09-01,3783,363212.0,0,3637,8.21928,8.21928,0,2017-09-01,2017-10-31,2018-03-01
79,1,79,0,8,11,total,DE,2017-11-01,3395,363212.0,0,3473,8.139893,8.139893,0,2017-11-01,2017-12-31,2018-03-01
79,1,79,0,8,12,total,DE,2018-01-01,3306,357036.0,0,3178,8.071945,8.071945,0,2018-01-01,2018-02-28,2018-03-01
79,1,79,0,8,13,total,DE,2018-03-01,3541,357036.0,0,3483,8.144164,8.144164,0,2018-03-01,2018-04-30,2018-03-01
79,1,79,0,8,14,total,DE,2018-05-01,3608,357036.0,0,3641,8.18531,8.18531,0,2018-05-01,2018-06-30,2018-03-01
79,1,79,0,8,15,total,DE,2018-07-01,3644,357036.0,0,3715,8.210438,8.210438,0,2018-07-01,2018-08-31,2018-03-01
79,1,79,0,8,16,total,DE,2018-09-01,3539,357036.0,0,3608,8.169601,8.169601,0,2018-09-01,2018-10-31,2018-03-01
79,1,79,0,8,17,total,DE,2018-11-01,3508,357036.0,0,3291,8.105117,8.105117,0,2018-11-01,2018-12-31,2018-03-01
79,1,79,0,8,18,total,DE,2019-01-01,3189,360798.0,0,3074,8.063503,8.063503,0,2019-01-01,2019-02-28,2018-03-01
79,1,79,0,9,0,total,FL,2016-01-01,71883,7556340.0,0,72227,11.193932,11.193932,0,2016-01-01,2016-02-29,2018-03-01
79,1,79,0,9,1,total,FL,2016-03-01,71687,7556340.0,0,71998,11.177843,11.177843,0,2016-03-01,2016-04-30,2018-03-01
79,1,79,0,9,2,total,FL,2016-05-01,72068,7556340.0,0,73804,11.187933,11.187933,0,2016-05-01,2016-06-30,2018-03-01
79,1,79,0,9,3,total,FL,2016-07-01,77740,7556340.0,0,78070,11.26069,11.26069,0,2016-07-01,2016-08-31,2018-03-01
79,1,79,0,9,4,total,FL,2016-09-01,77179,7556340.0,0,78826,11.271273,11.271273,0,2016-09-01,2016-10-31,2018-03-01
79,1,79,0,9,5,total,FL,2016-11-01,76336,7556340.0,0,77628,11.253412,11.253412,0,2016-11-01,2016-12-31,2018-03-01
79,1,79,0,9,6,total,FL,2017-01-01,70761,7667454.0,0,73027,11.186768,11.186768,0,2017-01-01,2017-02-28,2018-03-01
79,1,79,0,9,7,total,FL,2017-03-01,69843,7667454.0,0,68602,11.154905,11.154905,0,2017-03-01,2017-04-30,2018-03-01
79,1,79,0,9,8,total,FL,2017-05-01,70786,7667454.0,0,69375,11.159641,11.159641,0,2017-05-01,2017-06-30,2018-03-01
79,1,79,0,9,9,total,FL,2017-07-01,78347,7667454.0,0,80572,11.272163,11.272163,0,2017-07-01,2017-08-31,2018-03-01
79,1,79,0,9,10,total,FL,2017-09-01,77601,7667454.0,0,77777,11.277994,11.277994,0,2017-09-01,2017-10-31,2018-03-01
79,1,79,0,9,11,total,FL,2017-11-01,76865,7667454.0,0,76163,11.224609,11.224609,0,2017-11-01,2017-12-31,2018-03-01
79,1,79,0,9,12,total,FL,2018-01-01,70897,7748774.0,0,69940,11.157843,11.157843,0,2018-01-01,2018-02-28,2018-03-01
79,1,79,0,9,13,total,FL,2018-03-01,70358,7748774.0,0,68122,11.145829,11.145829,0,2018-03-01,2018-04-30,2018-03-01
79,1,79,0,9,14,total,FL,2018-05-01,70411,7748774.0,0,70189,11.162315,11.162315,0,2018-05-01,2018-06-30,2018-03-01
79,1,79,0,9,15,total,FL,2018-07-01,76386,7748774.0,0,76079,11.23938,11.23938,0,2018-07-01,2018-08-31,2018-03-01
79,1,79,0,9,16,total,FL,2018-09-01,77299,7748774.0,0,75611,11.250647,11.250647,0,2018-09-01,2018-10-31,2018-03-01
79,1,79,0,9,17,total,FL,2018-11-01,75117,7748774.0,0,74508,11.219104,11.219104,0,2018-11-01,2018-12-31,2018-03-01
79,1,79,0,9,18,total,FL,2019-01-01,70778,7775514.0,0,72772,11.174143,11.174143,0,2019-01-01,2019-02-28,2018-03-01
79,1,79,0,10,0,total,GA,2016-01-01,41813,4286450.0,0,41724,10.6304035,10.6304035,1,2016-01-01,2016-02-29,2018-03-01
79,1,79,0,10,1,total,GA,2016-03-01,41358,4286450.0,0,41433,10.641661,10.641661,1,2016-03-01,2016-04-30,2018-03-01
79,1,79,0,10,2,total,GA,2016-05-01,42394,4286450.0,0,42898,10.663881,10.663881,1,2016-05-01,2016-06-30,2018-03-01
79,1,79,0,10,3,total,GA,2016-07-01,45086,4286450.0,0,45250,10.7169075,10.7169075,1,2016-07-01,2016-08-31,2018-03-01
79,1,79,0,10,4,total,GA,2016-09-01,43804,4286450.0,0,43620,10.7031555,10.7031555,1,2016-09-01,2016-10-31,2018-03-01
79,1,79,0,10,5,total,GA,2016-11-01,43503,4286450.0,0,44017,10.675482,10.675482,1,2016-11-01,2016-12-31,2018-03-01
79,1,79,0,10,6,total,GA,2017-01-01,41009,4295108.0,0,41560,10.623858,10.623858,1,2017-01-01,2017-02-28,2018-03-01
79,1,79,0,10,7,total,GA,2017-03-01,40429,4295108.0,0,41907,10.620397,10.620397,1,2017-03-01,2017-04-30,2018-03-01
79,1,79,0,10,8,total,GA,2017-05-01,42252,4295108.0,0,41149,10.632992,10.632992,1,2017-05-01,2017-06-30,2018-03-01
79,1,79,0,10,9,total,GA,2017-07-01,46275,4295108.0,0,45368,10.722097,10.722097,1,2017-07-01,2017-08-31,2018-03-01
79,1,79,0,10,10,total,GA,2017-09-01,43873,4295108.0,0,44267,10.708413,10.708413,1,2017-09-01,2017-10-31,2018-03-01
79,1,79,0,10,11,total,GA,2017-11-01,42686,4295108.0,0,42232,10.652278,10.652278,1,2017-11-01,2017-12-31,2018-03-01
79,1,79,0,10,12,total,GA,2018-01-01,40180,4370688.0,0,40281,10.612989,10.612989,1,2018-01-01,2018-02-28,2018-03-01
79,1,79,0,10,13,total,GA,2018-03-01,40055,4370688.0,1,41739,10.622048,10.607908,1,2018-03-01,2018-04-30,2018-03-01
79,1,79,0,10,14,total,GA,2018-05-01,41480,4370688.0,1,41847,10.650034,10.631704,1,2018-05-01,2018-06-30,2018-03-01
79,1,79,0,10,15,total,GA,2018-07-01,44622,4370688.0,1,45053,10.703495,10.685856,1,2018-07-01,2018-08-31,2018-03-01
79,1,79,0,10,16,total,GA,2018-09-01,42596,4370688.0,1,44046,10.693544,10.6719885,1,2018-09-01,2018-10-31,2018-03-01
79,1,79,0,10,17,total,GA,2018-11-01,41730,4370688.0,1,42825,10.660332,10.641233,1,2018-11-01,2018-12-31,2018-03-01
79,1,79,0,10,18,total,GA,2019-01-01,40356,4341448.0,1,40817,10.613308,10.596043,1,2019-01-01,2019-02-28,2018-03-01
79,1,79,0,11,0,total,HI,2016-01-01,5919,534506.0,0,5672,8.650729,8.650729,0,2016-01-01,2016-02-29,2018-03-01
79,1,79,0,11,1,total,HI,2016-03-01,5900,534506.0,0,5965,8.678984,8.678984,0,2016-03-01,2016-04-30,2018-03-01
79,1,79,0,11,2,total,HI,2016-05-01,5858,534506.0,0,6149,8.684233,8.684233,0,2016-05-01,2016-06-30,2018-03-01
79,1,79,0,11,3,total,HI,2016-07-01,6174,534506.0,0,6225,8.729243,8.729243,0,2016-07-01,2016-08-31,2018-03-01
79,1,79,0,11,4,total,HI,2016-09-01,6241,534506.0,0,6066,8.733044,8.733044,0,2016-09-01,2016-10-31,2018-03-01
79,1,79,0,11,5,total,HI,2016-11-01,5735,534506.0,0,5930,8.693062,8.693062,0,2016-11-01,2016-12-31,2018-03-01
79,1,79,0,11,6,total,HI,2017-01-01,5732,529906.0,0,5675,8.64585,8.64585,0,2017-01-01,2017-02-28,2018-03-01
79,1,79,0,11,7,total,HI,2017-03-01,5802,529906.0,0,5550,8.646963,8.646963,0,2017-03-01,2017-04-30,2018-03-01
79,1,79,0,11,8,total,HI,2017-05-01,5530,529906.0,0,5699,8.645249,8.645249,0,2017-05-01,2017-06-30,2018-03-01
79,1,79,0,11,9,total,HI,2017-07-01,5977,529906.0,0,6189,8.72422,8.72422,0,2017-07-01,2017-08-31,2018-03-01
79,1,79,0,11,10,total,HI,2017-09-01,6020,529906.0,0,5997,8.719195,8.719195,0,2017-09-01,2017-10-31,2018-03-01
79,1,79,0,11,11,total,HI,2017-11-01,5678,529906.0,0,5635,8.649017,8.649017,0,2017-11-01,2017-12-31,2018-03-01
79,1,79,0,11,12,total,HI,2018-01-01,5323,528954.0,0,5539,8.58803,8.58803,0,2018-01-01,2018-02-28,2018-03-01
79,1,79,0,11,13,total,HI,2018-03-01,5585,528954.0,0,5509,8.600318,8.600318,0,2018-03-01,2018-04-30,2018-03-01
79,1,79,0,11,14,total,HI,2018-05-01,5708,528954.0,0,5534,8.623588,8.623588,0,2018-05-01,2018-06-30,2018-03-01
79,1,79,0,11,15,total,HI,2018-07-01,5627,528954.0,0,5736,8.658603,8.658603,0,2018-07-01,2018-08-31,2018-03-01
79,1,79,0,11,16,total,HI,2018-09-01,5825,528954.0,0,5676,8.670173,8.670173,0,2018-09-01,2018-10-31,2018-03-01
79,1,79,0,11,17,total,HI,2018-11-01,5597,528954.0,0,5518,8.633534,8.633534,0,2018-11-01,2018-12-31,2018-03-01
79,1,79,0,11,18,total,HI,2019-01-01,5397,520220.0,0,5410,8.581473,8.581473,0,2019-01-01,2019-02-28,2018-03-01
79,1,79,0,12,0,total,IA,2016-01-01,12049,1199194.0,0,12321,9.422955,9.422955,0,2016-01-01,2016-02-29,2018-03-01
79,1,79,0,12,1,total,IA,2016-03-01,13145,1199194.0,0,12962,9.464368,9.464368,0,2016-03-01,2016-04-30,2018-03-01
79,1,79,0,12,2,total,IA,2016-05-01,13386,1199194.0,0,13513,9.509596,9.509596,0,2016-05-01,2016-06-30,2018-03-01
79,1,79,0,12,3,total,IA,2016-07-01,13864,1199194.0,0,13829,9.544933,9.544933,0,2016-07-01,2016-08-31,2018-03-01
79,1,79,0,12,4,total,IA,2016-09-01,13334,1199194.0,0,13123,9.490433,9.490433,0,2016-09-01,2016-10-31,2018-03-01
79,1,79,0,12,5,total,IA,2016-11-01,12845,1199194.0,0,13137,9.450527,9.450527,0,2016-11-01,2016-12-31,2018-03-01
79,1,79,0,12,6,total,IA,2017-01-01,11908,1180578.0,0,11677,9.377867,9.377867,0,2017-01-01,2017-02-28,2018-03-01
79,1,79,0,12,7,total,IA,2017-03-01,12568,1180578.0,0,12369,9.423761,9.423761,0,2017-03-01,2017-04-30,2018-03-01
79,1,79,0,12,8,total,IA,2017-05-01,12995,1180578.0,0,12675,9.463728,9.463728,0,2017-05-01,2017-06-30,2018-03-01
79,1,79,0,12,9,total,IA,2017-07-01,13944,1180578.0,0,13698,9.514005,9.514005,0,2017-07-01,2017-08-31,2018-03-01
79,1,79,0,12,10,total,IA,2017-09-01,12950,1180578.0,0,12846,9.465223,9.465223,0,2017-09-01,2017-10-31,2018-03-01
79,1,79,0,12,11,total,IA,2017-11-01,12361,1180578.0,0,12285,9.41732,9.41732,0,2017-11-01,2017-12-31,2018-03-01
79,1,79,0,12,12,total,IA,2018-01-01,11937,1193102.0,0,11772,9.385432,9.385432,0,2018-01-01,2018-02-28,2018-03-01
79,1,79,0,12,13,total,IA,2018-03-01,12464,1193102.0,0,12202,9.422809,9.422809,0,2018-03-01,2018-04-30,2018-03-01
79,1,79,0,12,14,total,IA,2018-05-01,12897,1193102.0,0,12750,9.464285,9.464285,0,2018-05-01,2018-06-30,2018-03-01
79,1,79,0,12,15,total,IA,2018-07-01,13343,1193102.0,0,13646,9.513544,9.513544,0,2018-07-01,2018-08-31,2018-03-01
79,1,79,0,12,16,total,IA,2018-09-01,12730,1193102.0,0,12620,9.452936,9.452936,0,2018-09-01,2018-10-31,2018-03-01
79,1,79,0,12,17,total,IA,2018-11-01,12064,1193102.0,0,12208,9.417196,9.417196,0,2018-11-01,2018-12-31,2018-03-01
79,1,79,0,12,18,total,IA,2019-01-01,11838,1195494.0,0,11696,9.375702,9.375702,0,2019-01-01,2019-02-28,2018-03-01
79,1,79,0,13,0,total,ID,2016-01-01,6823,646700.0,0,6858,8.84136,8.84136,1,2016-01-01,2016-02-29,2018-03-01
79,1,79,0,13,1,total,ID,2016-03-01,7603,646700.0,0,7769,8.939817,8.939817,1,2016-03-01,2016-04-30,2018-03-01
79,1,79,0,13,2,total,ID,2016-05-01,7597,646700.0,0,7826,8.9477825,8.9477825,1,2016-05-01,2016-06-30,2018-03-01
79,1,79,0,13,3,total,ID,2016-07-01,7767,646700.0,0,8017,8.974814,8.974814,1,2016-07-01,2016-08-31,2018-03-01
79,1,79,0,13,4,total,ID,2016-09-01,7881,646700.0,0,7718,8.943268,8.943268,1,2016-09-01,2016-10-31,2018-03-01
79,1,79,0,13,5,total,ID,2016-11-01,6995,646700.0,0,7047,8.846611,8.846611,1,2016-11-01,2016-12-31,2018-03-01
79,1,79,0,13,6,total,ID,2017-01-01,6883,654182.0,0,6926,8.832877,8.832877,1,2017-01-01,2017-02-28,2018-03-01
79,1,79,0,13,7,total,ID,2017-03-01,7303,654182.0,0,7424,8.905182,8.905182,1,2017-03-01,2017-04-30,2018-03-01
79,1,79,0,13,8,total,ID,2017-05-01,7818,654182.0,0,7720,8.951043,8.951043,1,2017-05-01,2017-06-30,2018-03-01
79,1,79,0,13,9,total,ID,2017-07-01,7805,654182.0,0,7894,8.963984,8.963984,1,2017-07-01,2017-08-31,2018-03-01
79,1,79,0,13,10,total,ID,2017-09-01,7522,654182.0,0,7563,8.923514,8.923514,1,2017-09-01,2017-10-31,2018-03-01
79,1,79,0,13,11,total,ID,2017-11-01,6728,654182.0,0,7065,8.838677,8.838677,1,2017-11-01,2017-12-31,2018-03-01
79,1,79,0,13,12,total,ID,2018-01-01,6496,680948.0,0,6781,8.825251,8.825251,1,2018-01-01,2018-02-28,2018-03-01
79,1,79,0,13,13,total,ID,2018-03-01,7083,680948.0,1,7457,8.900023,8.887356,1,2018-03-01,2018-04-30,2018-03-01
79,1,79,0,13,14,total,ID,2018-05-01,7374,680948.0,1,7727,8.9381485,8.924783,1,2018-05-01,2018-06-30,2018-03-01
79,1,79,0,13,15,total,ID,2018-07-01,7524,680948.0,1,7643,8.954102,8.941381,1,2018-07-01,2018-08-31,2018-03-01
79,1,79,0,13,16,total,ID,2018-09-01,7276,680948.0,1,7540,8.917539,8.90471,1,2018-09-01,2018-10-31,2018-03-01
79,1,79,0,13,17,total,ID,2018-11-01,6761,680948.0,1,6786,8.853835,8.841162,1,2018-11-01,2018-12-31,2018-03-01
79,1,79,0,13,18,total,ID,2019-01-01,6679,689710.0,1,6783,8.817116,8.804065,1,2019-01-01,2019-02-28,2018-03-01
79,1,79,0,14,0,total,IL,2016-01-01,47865,5125966.0,0,47354,10.774214,10.774214,0,2016-01-01,2016-02-29,2018-03-01
79,1,79,0,14,1,total,IL,2016-03-01,50470,5125966.0,0,51699,10.834761,10.834761,0,2016-03-01,2016-04-30,2018-03-01
79,1,79,0,14,2,total,IL,2016-05-01,52331,5125966.0,0,51966,10.870987,10.870987,0,2016-05-01,2016-06-30,2018-03-01
79,1,79,0,14,3,total,IL,2016-07-01,55462,5125966.0,0,55353,10.908978,10.908978,0,2016-07-01,2016-08-31,2018-03-01
79,1,79,0,14,4,total,IL,2016-09-01,51340,5125966.0,0,52362,10.855095,10.855095,0,2016-09-01,2016-10-31,2018-03-01
79,1,79,0,14,5,total,IL,2016-11-01,48384,5125966.0,0,48749,10.792487,10.792487,0,2016-11-01,2016-12-31,2018-03-01
79,1,79,0,14,6,total,IL,2017-01-01,46067,5074030.0,0,44892,10.72151,10.72151,0,2017-01-01,2017-02-28,2018-03-01
79,1,79,0,14,7,total,IL,2017-03-01,48067,5074030.0,0,48064,10.782295,10.782295,0,2017-03-01,2017-04-30,2018-03-01
79,1,79,0,14,8,total,IL,2017-05-01,50601,5074030.0,0,50647,10.838703,10.838703,0,2017-05-01,2017-06-30,2018-03-01
79,1,79,0,14,9,total,IL,2017-07-01,53163,5074030.0,0,52575,10.872707,10.872707,0,2017-07-01,2017-08-31,2018-03-01
79,1,79,0,14,10,total,IL,2017-09-01,50673,5074030.0,0,50301,10.821322,10.821322,0,2017-09-01,2017-10-31,2018-03-01
79,1,79,0,14,11,total,IL,2017-11-01,47482,5074030.0,0,47639,10.765293,10.765293,0,2017-11-01,2017-12-31,2018-03-01
79,1,79,0,14,12,total,IL,2018-01-01,45285,5026018.0,0,44550,10.704839,10.704839,0,2018-01-01,2018-02-28,2018-03-01
79,1,79,0,14,13,total,IL,2018-03-01,47731,5026018.0,0,47484,10.760172,10.760172,0,2018-03-01,2018-04-30,2018-03-01
79,1,79,0,14,14,total,IL,2018-05-01,49141,5026018.0,0,48621,10.802095,10.802095,0,2018-05-01,2018-06-30,2018-03-01
79,1,79,0,14,15,total,IL,2018-07-01,51367,5026018.0,0,51508,10.851313,10.851313,0,2018-07-01,2018-08-31,2018-03-01
79,1,79,0,14,16,total,IL,2018-09-01,48549,5026018.0,0,47601,10.786053,10.786053,0,2018-09-01,2018-10-31,2018-03-01
79,1,79,0,14,17,total,IL,2018-11-01,45393,5026018.0,0,46019,10.737362,10.737362,0,2018-11-01,2018-12-31,2018-03-01
79,1,79,0,14,18,total,IL,2019-01-01,43351,5027504.0,0,43417,10.683891,10.683891,0,2019-01-01,2019-02-28,2018-03-01
79,1,79,0,15,0,total,IN,2016-01-01,25660,2579320.0,0,25719,10.16939,10.16939,0,2016-01-01,2016-02-29,2018-03-01
79,1,79,0,15,1,total,IN,2016-03-01,26930,2579320.0,0,26967,10.196836,10.196836,0,2016-03-01,2016-04-30,2018-03-01
79,1,79,0,15,2,total,IN,2016-05-01,27873,2579320.0,0,27022,10.234947,10.234947,0,2016-05-01,2016-06-30,2018-03-01
79,1,79,0,15,3,total,IN,2016-07-01,29466,2579320.0,0,29181,10.286304,10.286304,0,2016-07-01,2016-08-31,2018-03-01
79,1,79,0,15,4,total,IN,2016-09-01,28126,2579320.0,0,28046,10.241505,10.241505,0,2016-09-01,2016-10-31,2018-03-01
79,1,79,0,15,5,total,IN,2016-11-01,27171,2579320.0,0,26938,10.201056,10.201056,0,2016-11-01,2016-12-31,2018-03-01
79,1,79,0,15,6,total,IN,2017-01-01,25266,2608342.0,0,25409,10.153473,10.153473,0,2017-01-01,2017-02-28,2018-03-01
79,1,79,0,15,7,total,IN,2017-03-01,26600,2608342.0,0,26066,10.176344,10.176344,0,2017-03-01,2017-04-30,2018-03-01
79,1,79,0,15,8,total,IN,2017-05-01,26975,2608342.0,0,26927,10.221882,10.221882,0,2017-05-01,2017-06-30,2018-03-01
79,1,79,0,15,9,total,IN,2017-07-01,29460,2608342.0,0,29157,10.291452,10.291452,0,2017-07-01,2017-08-31,2018-03-01
79,1,79,0,15,10,total,IN,2017-09-01,28363,2608342.0,0,29131,10.2551775,10.2551775,0,2017-09-01,2017-10-31,2018-03-01
79,1,79,0,15,11,total,IN,2017-11-01,26824,2608342.0,0,27049,10.205059,10.205059,0,2017-11-01,2017-12-31,2018-03-01
79,1,79,0,15,12,total,IN,2018-01-01,25580,2588294.0,0,25921,10.146591,10.146591,0,2018-01-01,2018-02-28,2018-03-01
79,1,79,0,15,13,total,IN,2018-03-01,26774,2588294.0,0,26381,10.179073,10.179073,0,2018-03-01,2018-04-30,2018-03-01
79,1,79,0,15,14,total,IN,2018-05-01,27251,2588294.0,0,27657,10.217714,10.217714,0,2018-05-01,2018-06-30,2018-03-01
79,1,79,0,15,15,total,IN,2018-07-01,28778,2588294.0,0,28351,10.27654,10.27654,0,2018-07-01,2018-08-31,2018-03-01
79,1,79,0,15,16,total,IN,2018-09-01,27816,2588294.0,0,28154,10.229472,10.229472,0,2018-09-01,2018-10-31,2018-03-01
79,1,79,0,15,17,total,IN,2018-11-01,26231,2588294.0,0,26890,10.188334,10.188334,0,2018-11-01,2018-12-31,2018-03-01
79,1,79,0,15,18,total,IN,2019-01-01,25243,2617924.0,0,25714,10.15036,10.15036,0,2019-01-01,2019-02-28,2018-03-01
79,1,79,0,16,0,total,KS,2016-01-01,11878,1123322.0,0,11744,9.3816185,9.3816185,0,2016-01-01,2016-02-29,2018-03-01
79,1,79,0,16,1,total,KS,2016-03-01,12430,1123322.0,0,12105,9.419277,9.419277,0,2016-03-01,2016-04-30,2018-03-01
79,1,79,0,16,2,total,KS,2016-05-01,12769,1123322.0,0,12624,9.453569,9.453569,0,2016-05-01,2016-06-30,2018-03-01
79,1,79,0,16,3,total,KS,2016-07-01,13483,1123322.0,0,13340,9.49645,9.49645,0,2016-07-01,2016-08-31,2018-03-01
79,1,79,0,16,4,total,KS,2016-09-01,12861,1123322.0,0,12527,9.456754,9.456754,0,2016-09-01,2016-10-31,2018-03-01
79,1,79,0,16,5,total,KS,2016-11-01,12429,1123322.0,0,12214,9.4130535,9.4130535,0,2016-11-01,2016-12-31,2018-03-01
79,1,79,0,16,6,total,KS,2017-01-01,11171,1118920.0,0,11370,9.341693,9.341693,0,2017-01-01,2017-02-28,2018-03-01
79,1,79,0,16,7,total,KS,2017-03-01,11871,1118920.0,0,11836,9.37964,9.37964,0,2017-03-01,2017-04-30,2018-03-01
79,1,79,0,16,8,total,KS,2017-05-01,12372,1118920.0,0,12464,9.418076,9.418076,0,2017-05-01,2017-06-30,2018-03-01
79,1,79,0,16,9,total,KS,2017-07-01,13271,1118920.0,0,12994,9.471828,9.471828,0,2017-07-01,2017-08-31,2018-03-01
79,1,79,0,16,10,total,KS,2017-09-01,12396,1118920.0,0,12324,9.433075,9.433075,0,2017-09-01,2017-10-31,2018-03-01
79,1,79,0,16,11,total,KS,2017-11-01,11701,1118920.0,0,12016,9.381292,9.381292,0,2017-11-01,2017-12-31,2018-03-01
79,1,79,0,16,12,total,KS,2018-01-01,11396,1118440.0,0,11237,9.326342,9.326342,0,2018-01-01,2018-02-28,2018-03-01
79,1,79,0,16,13,total,KS,2018-03-01,11693,1118440.0,0,11372,9.360125,9.360125,0,2018-03-01,2018-04-30,2018-03-01
79,1,79,0,16,14,total,KS,2018-05-01,12211,1118440.0,0,12409,9.396109,9.396109,0,2018-05-01,2018-06-30,2018-03-01
79,1,79,0,16,15,total,KS,2018-07-01,12750,1118440.0,0,12850,9.451698,9.451698,0,2018-07-01,2018-08-31,2018-03-01
79,1,79,0,16,16,total,KS,2018-09-01,12411,1118440.0,0,12249,9.403402,9.403402,0,2018-09-01,2018-10-31,2018-03-01
79,1,79,0,16,17,total,KS,2018-11-01,11775,1118440.0,0,11759,9.364281,9.364281,0,2018-11-01,2018-12-31,2018-03-01
79,1,79,0,16,18,total,KS,2019-01-01,11097,1132302.0,0,11294,9.327724,9.327724,0,2019-01-01,2019-02-28,2018-03-01
79,1,79,0,17,0,total,KY,2016-01-01,17334,1708224.0,0,17827,9.77597,9.77597,1,2016-01-01,2016-02-29,2018-03-01
79,1,79,0,17,1,total,KY,2016-03-01,17997,1708224.0,0,17780,9.797445,9.797445,1,2016-03-01,2016-04-30,2018-03-01
79,1,79,0,17,2,total,KY,2016-05-01,18463,1708224.0,0,18976,9.835024,9.835024,1,2016-05-01,2016-06-30,2018-03-01
79,1,79,0,17,3,total,KY,2016-07-01,19678,1708224.0,0,19840,9.89052,9.89052,1,2016-07-01,2016-08-31,2018-03-01
79,1,79,0,17,4,total,KY,2016-09-01,18969,1708224.0,0,18867,9.848495,9.848495,1,2016-09-01,2016-10-31,2018-03-01
79,1,79,0,17,5,total,KY,2016-11-01,17899,1708224.0,0,18249,9.810601,9.810601,1,2016-11-01,2016-12-31,2018-03-01
79,1,79,0,17,6,total,KY,2017-01-01,16627,1706094.0,0,16793,9.741526,9.741526,1,2017-01-01,2017-02-28,2018-03-01
79,1,79,0,17,7,total,KY,2017-03-01,17442,1706094.0,0,17319,9.760465,9.760465,1,2017-03-01,2017-04-30,2018-03-01
79,1,79,0,17,8,total,KY,2017-05-01,18100,1706094.0,0,18454,9.806932,9.806932,1,2017-05-01,2017-06-30,2018-03-01
79,1,79,0,17,9,total,KY,2017-07-01,19692,1706094.0,0,19635,9.879908,9.879908,1,2017-07-01,2017-08-31,2018-03-01
79,1,79,0,17,10,total,KY,2017-09-01,19253,1706094.0,0,18535,9.845802,9.845802,1,2017-09-01,2017-10-31,2018-03-01
79,1,79,0,17,11,total,KY,2017-11-01,17816,1706094.0,0,18565,9.7977915,9.7977915,1,2017-11-01,2017-12-31,2018-03-01
79,1,79,0,17,12,total,KY,2018-01-01,16961,1703562.0,0,16952,9.74106,9.74106,1,2018-01-01,2018-02-28,2018-03-01
