unit,group,outcome,treatment,denominator,banned_state,year,month,time,start_date,end_date,analysis_type
MS,total,12790,0,1172088.0,1,2022,7,2022-07-01,2022-07-01,2022-08-31,sensitivity
MS,total,11510,0,1172088.0,1,2022,9,2022-09-01,2022-09-01,2022-10-31,sensitivity
MS,total,12073,0,1172088.0,1,2022,11,2022-11-01,2022-11-01,2022-12-31,sensitivity
MS,total,11201,1,1167724.0,1,2023,1,2023-01-01,2023-01-01,2023-02-28,sensitivity
MS,total,10704,1,1167724.0,1,2023,3,2023-03-01,2023-03-01,2023-04-30,sensitivity
MS,total,11536,1,1167724.0,1,2023,5,2023-05-01,2023-05-01,2023-06-30,sensitivity
MS,total,12259,1,1167724.0,1,2023,7,2023-07-01,2023-07-01,2023-08-31,sensitivity
MS,total,11757,1,1167724.0,1,2023,9,2023-09-01,2023-09-01,2023-10-31,sensitivity
MS,total,11261,1,1167724.0,1,2023,11,2023-11-01,2023-11-01,2023-12-31,sensitivity
MT,total,3763,0,371668.0,0,2016,1,2016-01-01,2016-01-01,2016-02-29,sensitivity
MT,total,4053,0,371668.0,0,2016,3,2016-03-01,2016-03-01,2016-04-30,sensitivity
MT,total,4361,0,371668.0,0,2016,5,2016-05-01,2016-05-01,2016-06-30,sensitivity
MT,total,4435,0,371668.0,0,2016,7,2016-07-01,2016-07-01,2016-08-31,sensitivity
MT,total,4081,0,371668.0,0,2016,9,2016-09-01,2016-09-01,2016-10-31,sensitivity
MT,total,3775,0,371668.0,0,2016,11,2016-11-01,2016-11-01,2016-12-31,sensitivity
MT,total,3612,0,387664.0,0,2017,1,2017-01-01,2017-01-01,2017-02-28,sensitivity
MT,total,3971,0,387664.0,0,2017,3,2017-03-01,2017-03-01,2017-04-30,sensitivity
MT,total,4254,0,387664.0,0,2017,5,2017-05-01,2017-05-01,2017-06-30,sensitivity
MT,total,4101,0,387664.0,0,2017,7,2017-07-01,2017-07-01,2017-08-31,sensitivity
MT,total,3854,0,387664.0,0,2017,9,2017-09-01,2017-09-01,2017-10-31,sensitivity
MT,total,3706,0,387664.0,0,2017,11,2017-11-01,2017-11-01,2017-12-31,sensitivity
MT,total,3752,0,386468.0,0,2018,1,2018-01-01,2018-01-01,2018-02-28,sensitivity
MT,total,3857,0,386468.0,0,2018,3,2018-03-01,2018-03-01,2018-04-30,sensitivity
MT,total,3976,0,386468.0,0,2018,5,2018-05-01,2018-05-01,2018-06-30,sensitivity
MT,total,4141,0,386468.0,0,2018,7,2018-07-01,2018-07-01,2018-08-31,sensitivity
MT,total,3641,0,386468.0,0,2018,9,2018-09-01,2018-09-01,2018-10-31,sensitivity
MT,total,3591,0,386468.0,0,2018,11,2018-11-01,2018-11-01,2018-12-31,sensitivity
MT,total,3465,0,391132.0,0,2019,1,2019-01-01,2019-01-01,2019-02-28,sensitivity
MT,total,3691,0,391132.0,0,2019,3,2019-03-01,2019-03-01,2019-04-30,sensitivity
MT,total,3890,0,391132.0,0,2019,5,2019-05-01,2019-05-01,2019-06-30,sensitivity
MT,total,3970,0,391132.0,0,2019,7,2019-07-01,2019-07-01,2019-08-31,sensitivity
MT,total,3671,0,391132.0,0,2019,9,2019-09-01,2019-09-01,2019-10-31,sensitivity
MT,total,3396,0,391132.0,0,2019,11,2019-11-01,2019-11-01,2019-12-31,sensitivity
MT,total,3487,0,387184.0,0,2020,1,2020-01-01,2020-01-01,2020-02-29,sensitivity
MT,total,3681,0,387184.0,0,2020,3,2020-03-01,2020-03-01,2020-04-30,sensitivity
MT,total,3805,0,387184.0,0,2020,5,2020-05-01,2020-05-01,2020-06-30,sensitivity
MT,total,3764,0,387184.0,0,2020,7,2020-07-01,2020-07-01,2020-08-31,sensitivity
MT,total,3441,0,387184.0,0,2020,9,2020-09-01,2020-09-01,2020-10-31,sensitivity
MT,total,3360,0,387184.0,0,2020,11,2020-11-01,2020-11-01,2020-12-31,sensitivity
MT,total,3316,0,415136.0,0,2021,1,2021-01-01,2021-01-01,2021-02-28,sensitivity
MT,total,3827,0,415136.0,0,2021,3,2021-03-01,2021-03-01,2021-04-30,sensitivity
MT,total,3939,0,415136.0,0,2021,5,2021-05-01,2021-05-01,2021-06-30,sensitivity
MT,total,3935,0,415136.0,0,2021,7,2021-07-01,2021-07-01,2021-08-31,sensitivity
MT,total,3738,0,415136.0,0,2021,9,2021-09-01,2021-09-01,2021-10-31,sensitivity
MT,total,3640,0,415136.0,0,2021,11,2021-11-01,2021-11-01,2021-12-31,sensitivity
MT,total,3344,0,422734.0,0,2022,1,2022-01-01,2022-01-01,2022-02-28,sensitivity
MT,total,3663,0,422734.0,0,2022,3,2022-03-01,2022-03-01,2022-04-30,sensitivity
MT,total,4040,0,422734.0,0,2022,5,2022-05-01,2022-05-01,2022-06-30,sensitivity
MT,total,3906,0,422734.0,0,2022,7,2022-07-01,2022-07-01,2022-08-31,sensitivity
MT,total,3710,0,422734.0,0,2022,9,2022-09-01,2022-09-01,2022-10-31,sensitivity
MT,total,3609,0,422734.0,0,2022,11,2022-11-01,2022-11-01,2022-12-31,sensitivity
MT,total,3351,0,425156.0,0,2023,1,2023-01-01,2023-01-01,2023-02-28,sensitivity
MT,total,3647,0,425156.0,0,2023,3,2023-03-01,2023-03-01,2023-04-30,sensitivity
MT,total,3821,0,425156.0,0,2023,5,2023-05-01,2023-05-01,2023-06-30,sensitivity
MT,total,3976,0,425156.0,0,2023,7,2023-07-01,2023-07-01,2023-08-31,sensitivity
MT,total,3788,0,425156.0,0,2023,9,2023-09-01,2023-09-01,2023-10-31,sensitivity
MT,total,3491,0,425156.0,0,2023,11,2023-11-01,2023-11-01,2023-12-31,sensitivity
NC,total,38024,0,4021924.0,0,2016,1,2016-01-01,2016-01-01,2016-02-29,sensitivity
NC,total,38022,0,4021924.0,0,2016,3,2016-03-01,2016-03-01,2016-04-30,sensitivity
NC,total,40010,0,4021924.0,0,2016,5,2016-05-01,2016-05-01,2016-06-30,sensitivity
NC,total,42881,0,4021924.0,0,2016,7,2016-07-01,2016-07-01,2016-08-31,sensitivity
NC,total,41332,0,4021924.0,0,2016,9,2016-09-01,2016-09-01,2016-10-31,sensitivity
NC,total,39598,0,4021924.0,0,2016,11,2016-11-01,2016-11-01,2016-12-31,sensitivity
NC,total,36943,0,4050312.0,0,2017,1,2017-01-01,2017-01-01,2017-02-28,sensitivity
NC,total,37768,0,4050312.0,0,2017,3,2017-03-01,2017-03-01,2017-04-30,sensitivity
NC,total,39430,0,4050312.0,0,2017,5,2017-05-01,2017-05-01,2017-06-30,sensitivity
NC,total,42931,0,4050312.0,0,2017,7,2017-07-01,2017-07-01,2017-08-31,sensitivity
NC,total,41593,0,4050312.0,0,2017,9,2017-09-01,2017-09-01,2017-10-31,sensitivity
NC,total,39957,0,4050312.0,0,2017,11,2017-11-01,2017-11-01,2017-12-31,sensitivity
NC,total,36644,0,4090888.0,0,2018,1,2018-01-01,2018-01-01,2018-02-28,sensitivity
NC,total,37931,0,4090888.0,0,2018,3,2018-03-01,2018-03-01,2018-04-30,sensitivity
NC,total,39565,0,4090888.0,0,2018,5,2018-05-01,2018-05-01,2018-06-30,sensitivity
NC,total,42013,0,4090888.0,0,2018,7,2018-07-01,2018-07-01,2018-08-31,sensitivity
NC,total,41286,0,4090888.0,0,2018,9,2018-09-01,2018-09-01,2018-10-31,sensitivity
NC,total,38831,0,4090888.0,0,2018,11,2018-11-01,2018-11-01,2018-12-31,sensitivity
NC,total,37377,0,4149308.0,0,2019,1,2019-01-01,2019-01-01,2019-02-28,sensitivity
NC,total,37764,0,4149308.0,0,2019,3,2019-03-01,2019-03-01,2019-04-30,sensitivity
NC,total,38841,0,4149308.0,0,2019,5,2019-05-01,2019-05-01,2019-06-30,sensitivity
NC,total,42486,0,4149308.0,0,2019,7,2019-07-01,2019-07-01,2019-08-31,sensitivity
NC,total,40814,0,4149308.0,0,2019,9,2019-09-01,2019-09-01,2019-10-31,sensitivity
NC,total,38589,0,4149308.0,0,2019,11,2019-11-01,2019-11-01,2019-12-31,sensitivity
NC,total,37670,0,4089168.0,0,2020,1,2020-01-01,2020-01-01,2020-02-29,sensitivity
NC,total,37906,0,4089168.0,0,2020,3,2020-03-01,2020-03-01,2020-04-30,sensitivity
NC,total,38376,0,4089168.0,0,2020,5,2020-05-01,2020-05-01,2020-06-30,sensitivity
NC,total,41138,0,4089168.0,0,2020,7,2020-07-01,2020-07-01,2020-08-31,sensitivity
NC,total,39725,0,4089168.0,0,2020,9,2020-09-01,2020-09-01,2020-10-31,sensitivity
NC,total,36880,0,4089168.0,0,2020,11,2020-11-01,2020-11-01,2020-12-31,sensitivity
NC,total,35868,0,4158930.0,0,2021,1,2021-01-01,2021-01-01,2021-02-28,sensitivity
NC,total,38264,0,4158930.0,0,2021,3,2021-03-01,2021-03-01,2021-04-30,sensitivity
NC,total,39839,0,4158930.0,0,2021,5,2021-05-01,2021-05-01,2021-06-30,sensitivity
NC,total,42800,0,4158930.0,0,2021,7,2021-07-01,2021-07-01,2021-08-31,sensitivity
NC,total,41783,0,4158930.0,0,2021,9,2021-09-01,2021-09-01,2021-10-31,sensitivity
NC,total,40562,0,4158930.0,0,2021,11,2021-11-01,2021-11-01,2021-12-31,sensitivity
NC,total,38169,0,4227264.0,0,2022,1,2022-01-01,2022-01-01,2022-02-28,sensitivity
NC,total,39197,0,4227264.0,0,2022,3,2022-03-01,2022-03-01,2022-04-30,sensitivity
NC,total,38644,0,4227264.0,0,2022,5,2022-05-01,2022-05-01,2022-06-30,sensitivity
NC,total,43351,0,4227264.0,0,2022,7,2022-07-01,2022-07-01,2022-08-31,sensitivity
NC,total,40570,0,4227264.0,0,2022,9,2022-09-01,2022-09-01,2022-10-31,sensitivity
NC,total,41213,0,4227264.0,0,2022,11,2022-11-01,2022-11-01,2022-12-31,sensitivity
NC,total,38078,0,4286424.0,0,2023,1,2023-01-01,2023-01-01,2023-02-28,sensitivity
NC,total,37813,0,4286424.0,0,2023,3,2023-03-01,2023-03-01,2023-04-30,sensitivity
NC,total,39607,0,4286424.0,0,2023,5,2023-05-01,2023-05-01,2023-06-30,sensitivity
NC,total,42213,0,4286424.0,0,2023,7,2023-07-01,2023-07-01,2023-08-31,sensitivity
NC,total,40688,0,4286424.0,0,2023,9,2023-09-01,2023-09-01,2023-10-31,sensitivity
NC,total,39825,0,4286424.0,0,2023,11,2023-11-01,2023-11-01,2023-12-31,sensitivity
ND,total,3553,0,297584.0,0,2016,1,2016-01-01,2016-01-01,2016-02-29,sensitivity
ND,total,3638,0,297584.0,0,2016,3,2016-03-01,2016-03-01,2016-04-30,sensitivity
ND,total,3879,0,297584.0,0,2016,5,2016-05-01,2016-05-01,2016-06-30,sensitivity
ND,total,3901,0,297584.0,0,2016,7,2016-07-01,2016-07-01,2016-08-31,sensitivity
ND,total,3885,0,297584.0,0,2016,9,2016-09-01,2016-09-01,2016-10-31,sensitivity
ND,total,3527,0,297584.0,0,2016,11,2016-11-01,2016-11-01,2016-12-31,sensitivity
ND,total,3265,0,292708.0,0,2017,1,2017-01-01,2017-01-01,2017-02-28,sensitivity
ND,total,3651,0,292708.0,0,2017,3,2017-03-01,2017-03-01,2017-04-30,sensitivity
ND,total,3593,0,292708.0,0,2017,5,2017-05-01,2017-05-01,2017-06-30,sensitivity
ND,total,3588,0,292708.0,0,2017,7,2017-07-01,2017-07-01,2017-08-31,sensitivity
ND,total,3630,0,292708.0,0,2017,9,2017-09-01,2017-09-01,2017-10-31,sensitivity
ND,total,3447,0,292708.0,0,2017,11,2017-11-01,2017-11-01,2017-12-31,sensitivity
ND,total,3323,0,294672.0,0,2018,1,2018-01-01,2018-01-01,2018-02-28,sensitivity
ND,total,3431,0,294672.0,0,2018,3,2018-03-01,2018-03-01,2018-04-30,sensitivity
ND,total,3646,0,294672.0,0,2018,5,2018-05-01,2018-05-01,2018-06-30,sensitivity
ND,total,3700,0,294672.0,0,2018,7,2018-07-01,2018-07-01,2018-08-31,sensitivity
ND,total,3446,0,294672.0,0,2018,9,2018-09-01,2018-09-01,2018-10-31,sensitivity
ND,total,3363,0,294672.0,0,2018,11,2018-11-01,2018-11-01,2018-12-31,sensitivity
ND,total,3225,0,305016.0,0,2019,1,2019-01-01,2019-01-01,2019-02-28,sensitivity
ND,total,3551,0,305016.0,0,2019,3,2019-03-01,2019-03-01,2019-04-30,sensitivity
ND,total,3587,0,305016.0,0,2019,5,2019-05-01,2019-05-01,2019-06-30,sensitivity
ND,total,3773,0,305016.0,0,2019,7,2019-07-01,2019-07-01,2019-08-31,sensitivity
ND,total,3319,0,305016.0,0,2019,9,2019-09-01,2019-09-01,2019-10-31,sensitivity
ND,total,3072,0,305016.0,0,2019,11,2019-11-01,2019-11-01,2019-12-31,sensitivity
ND,total,3178,0,299018.0,0,2020,1,2020-01-01,2020-01-01,2020-02-29,sensitivity
ND,total,3268,0,299018.0,0,2020,3,2020-03-01,2020-03-01,2020-04-30,sensitivity
ND,total,3406,0,299018.0,0,2020,5,2020-05-01,2020-05-01,2020-06-30,sensitivity
ND,total,3555,0,299018.0,0,2020,7,2020-07-01,2020-07-01,2020-08-31,sensitivity
ND,total,3212,0,299018.0,0,2020,9,2020-09-01,2020-09-01,2020-10-31,sensitivity
ND,total,3106,0,299018.0,0,2020,11,2020-11-01,2020-11-01,2020-12-31,sensitivity
ND,total,3028,0,304208.0,0,2021,1,2021-01-01,2021-01-01,2021-02-28,sensitivity
ND,total,3435,0,304208.0,0,2021,3,2021-03-01,2021-03-01,2021-04-30,sensitivity
ND,total,3341,0,304208.0,0,2021,5,2021-05-01,2021-05-01,2021-06-30,sensitivity
ND,total,3343,0,304208.0,0,2021,7,2021-07-01,2021-07-01,2021-08-31,sensitivity
ND,total,3197,0,304208.0,0,2021,9,2021-09-01,2021-09-01,2021-10-31,sensitivity
ND,total,3046,0,304208.0,0,2021,11,2021-11-01,2021-11-01,2021-12-31,sensitivity
ND,total,2904,0,313230.0,0,2022,1,2022-01-01,2022-01-01,2022-02-28,sensitivity
ND,total,3067,0,313230.0,0,2022,3,2022-03-01,2022-03-01,2022-04-30,sensitivity
ND,total,3187,0,313230.0,0,2022,5,2022-05-01,2022-05-01,2022-06-30,sensitivity
ND,total,3339,0,313230.0,0,2022,7,2022-07-01,2022-07-01,2022-08-31,sensitivity
ND,total,3111,0,313230.0,0,2022,9,2022-09-01,2022-09-01,2022-10-31,sensitivity
ND,total,3066,0,313230.0,0,2022,11,2022-11-01,2022-11-01,2022-12-31,sensitivity
ND,total,2995,0,314672.0,0,2023,1,2023-01-01,2023-01-01,2023-02-28,sensitivity
ND,total,3237,0,314672.0,0,2023,3,2023-03-01,2023-03-01,2023-04-30,sensitivity
ND,total,3287,0,314672.0,0,2023,5,2023-05-01,2023-05-01,2023-06-30,sensitivity
ND,total,3260,0,314672.0,0,2023,7,2023-07-01,2023-07-01,2023-08-31,sensitivity
ND,total,3070,0,314672.0,0,2023,9,2023-09-01,2023-09-01,2023-10-31,sensitivity
ND,total,3065,0,314672.0,0,2023,11,2023-11-01,2023-11-01,2023-12-31,sensitivity
NE,total,8149,0,738718.0,0,2016,1,2016-01-01,2016-01-01,2016-02-29,sensitivity
NE,total,8926,0,738718.0,0,2016,3,2016-03-01,2016-03-01,2016-04-30,sensitivity
NE,total,8862,0,738718.0,0,2016,5,2016-05-01,2016-05-01,2016-06-30,sensitivity
NE,total,9336,0,738718.0,0,2016,7,2016-07-01,2016-07-01,2016-08-31,sensitivity
NE,total,9181,0,738718.0,0,2016,9,2016-09-01,2016-09-01,2016-10-31,sensitivity
NE,total,8588,0,738718.0,0,2016,11,2016-11-01,2016-11-01,2016-12-31,sensitivity
NE,total,7850,0,734388.0,0,2017,1,2017-01-01,2017-01-01,2017-02-28,sensitivity
NE,total,8439,0,734388.0,0,2017,3,2017-03-01,2017-03-01,2017-04-30,sensitivity
NE,total,9045,0,734388.0,0,2017,5,2017-05-01,2017-05-01,2017-06-30,sensitivity
NE,total,9012,0,734388.0,0,2017,7,2017-07-01,2017-07-01,2017-08-31,sensitivity
NE,total,8804,0,734388.0,0,2017,9,2017-09-01,2017-09-01,2017-10-31,sensitivity
NE,total,8342,0,734388.0,0,2017,11,2017-11-01,2017-11-01,2017-12-31,sensitivity
NE,total,7852,0,751928.0,0,2018,1,2018-01-01,2018-01-01,2018-02-28,sensitivity
NE,total,8199,0,751928.0,0,2018,3,2018-03-01,2018-03-01,2018-04-30,sensitivity
NE,total,8859,0,751928.0,0,2018,5,2018-05-01,2018-05-01,2018-06-30,sensitivity
NE,total,9108,0,751928.0,0,2018,7,2018-07-01,2018-07-01,2018-08-31,sensitivity
NE,total,8481,0,751928.0,0,2018,9,2018-09-01,2018-09-01,2018-10-31,sensitivity
NE,total,8353,0,751928.0,0,2018,11,2018-11-01,2018-11-01,2018-12-31,sensitivity
NE,total,7605,0,759272.0,0,2019,1,2019-01-01,2019-01-01,2019-02-28,sensitivity
NE,total,8238,0,759272.0,0,2019,3,2019-03-01,2019-03-01,2019-04-30,sensitivity
NE,total,8399,0,759272.0,0,2019,5,2019-05-01,2019-05-01,2019-06-30,sensitivity
NE,total,8717,0,759272.0,0,2019,7,2019-07-01,2019-07-01,2019-08-31,sensitivity
NE,total,8539,0,759272.0,0,2019,9,2019-09-01,2019-09-01,2019-10-31,sensitivity
NE,total,7847,0,759272.0,0,2019,11,2019-11-01,2019-11-01,2019-12-31,sensitivity
NE,total,7722,0,748164.0,0,2020,1,2020-01-01,2020-01-01,2020-02-29,sensitivity
NE,total,8282,0,748164.0,0,2020,3,2020-03-01,2020-03-01,2020-04-30,sensitivity
NE,total,8120,0,748164.0,0,2020,5,2020-05-01,2020-05-01,2020-06-30,sensitivity
NE,total,8529,0,748164.0,0,2020,7,2020-07-01,2020-07-01,2020-08-31,sensitivity
NE,total,8246,0,748164.0,0,2020,9,2020-09-01,2020-09-01,2020-10-31,sensitivity
NE,total,7576,0,748164.0,0,2020,11,2020-11-01,2020-11-01,2020-12-31,sensitivity
NE,total,7392,0,763236.0,0,2021,1,2021-01-01,2021-01-01,2021-02-28,sensitivity
NE,total,8254,0,763236.0,0,2021,3,2021-03-01,2021-03-01,2021-04-30,sensitivity
NE,total,8655,0,763236.0,0,2021,5,2021-05-01,2021-05-01,2021-06-30,sensitivity
NE,total,8600,0,763236.0,0,2021,7,2021-07-01,2021-07-01,2021-08-31,sensitivity
NE,total,8348,0,763236.0,0,2021,9,2021-09-01,2021-09-01,2021-10-31,sensitivity
NE,total,7865,0,763236.0,0,2021,11,2021-11-01,2021-11-01,2021-12-31,sensitivity
NE,total,7379,0,785140.0,0,2022,1,2022-01-01,2022-01-01,2022-02-28,sensitivity
NE,total,7902,0,785140.0,0,2022,3,2022-03-01,2022-03-01,2022-04-30,sensitivity
NE,total,8156,0,785140.0,0,2022,5,2022-05-01,2022-05-01,2022-06-30,sensitivity
NE,total,8778,0,785140.0,0,2022,7,2022-07-01,2022-07-01,2022-08-31,sensitivity
NE,total,8268,0,785140.0,0,2022,9,2022-09-01,2022-09-01,2022-10-31,sensitivity
NE,total,8050,0,785140.0,0,2022,11,2022-11-01,2022-11-01,2022-12-31,sensitivity
NE,total,7619,0,769888.0,0,2023,1,2023-01-01,2023-01-01,2023-02-28,sensitivity
NE,total,8106,0,769888.0,0,2023,3,2023-03-01,2023-03-01,2023-04-30,sensitivity
NE,total,8213,0,769888.0,0,2023,5,2023-05-01,2023-05-01,2023-06-30,sensitivity
NE,total,8287,0,769888.0,0,2023,7,2023-07-01,2023-07-01,2023-08-31,sensitivity
NE,total,7863,0,769888.0,0,2023,9,2023-09-01,2023-09-01,2023-10-31,sensitivity
NE,total,7990,0,769888.0,0,2023,11,2023-11-01,2023-11-01,2023-12-31,sensitivity
NH,total,3807,0,478820.0,0,2016,1,2016-01-01,2016-01-01,2016-02-29,sensitivity
NH,total,4131,0,478820.0,0,2016,3,2016-03-01,2016-03-01,2016-04-30,sensitivity
NH,total,4075,0,478820.0,0,2016,5,2016-05-01,2016-05-01,2016-06-30,sensitivity
NH,total,4388,0,478820.0,0,2016,7,2016-07-01,2016-07-01,2016-08-31,sensitivity
NH,total,4283,0,478820.0,0,2016,9,2016-09-01,2016-09-01,2016-10-31,sensitivity
NH,total,3704,0,478820.0,0,2016,11,2016-11-01,2016-11-01,2016-12-31,sensitivity
NH,total,3629,0,483194.0,0,2017,1,2017-01-01,2017-01-01,2017-02-28,sensitivity
NH,total,3887,0,483194.0,0,2017,3,2017-03-01,2017-03-01,2017-04-30,sensitivity
NH,total,4360,0,483194.0,0,2017,5,2017-05-01,2017-05-01,2017-06-30,sensitivity
NH,total,4343,0,483194.0,0,2017,7,2017-07-01,2017-07-01,2017-08-31,sensitivity
NH,total,4134,0,483194.0,0,2017,9,2017-09-01,2017-09-01,2017-10-31,sensitivity
NH,total,3746,0,483194.0,0,2017,11,2017-11-01,2017-11-01,2017-12-31,sensitivity
NH,total,3660,0,490018.0,0,2018,1,2018-01-01,2018-01-01,2018-02-28,sensitivity
NH,total,3980,0,490018.0,0,2018,3,2018-03-01,2018-03-01,2018-04-30,sensitivity
NH,total,4006,0,490018.0,0,2018,5,2018-05-01,2018-05-01,2018-06-30,sensitivity
NH,total,4365,0,490018.0,0,2018,7,2018-07-01,2018-07-01,2018-08-31,sensitivity
NH,total,4157,0,490018.0,0,2018,9,2018-09-01,2018-09-01,2018-10-31,sensitivity
NH,total,3681,0,490018.0,0,2018,11,2018-11-01,2018-11-01,2018-12-31,sensitivity
NH,total,3510,0,492216.0,0,2019,1,2019-01-01,2019-01-01,2019-02-28,sensitivity
NH,total,3883,0,492216.0,0,2019,3,2019-03-01,2019-03-01,2019-04-30,sensitivity
NH,total,3992,0,492216.0,0,2019,5,2019-05-01,2019-05-01,2019-06-30,sensitivity
NH,total,4361,0,492216.0,0,2019,7,2019-07-01,2019-07-01,2019-08-31,sensitivity
NH,total,4088,0,492216.0,0,2019,9,2019-09-01,2019-09-01,2019-10-31,sensitivity
NH,total,3676,0,492216.0,0,2019,11,2019-11-01,2019-11-01,2019-12-31,sensitivity
NH,total,3521,0,489080.0,0,2020,1,2020-01-01,2020-01-01,2020-02-29,sensitivity
NH,total,3983,0,489080.0,0,2020,3,2020-03-01,2020-03-01,2020-04-30,sensitivity
NH,total,4012,0,489080.0,0,2020,5,2020-05-01,2020-05-01,2020-06-30,sensitivity
NH,total,4399,0,489080.0,0,2020,7,2020-07-01,2020-07-01,2020-08-31,sensitivity
NH,total,4022,0,489080.0,0,2020,9,2020-09-01,2020-09-01,2020-10-31,sensitivity
NH,total,3479,0,489080.0,0,2020,11,2020-11-01,2020-11-01,2020-12-31,sensitivity
NH,total,3532,0,503634.0,0,2021,1,2021-01-01,2021-01-01,2021-02-28,sensitivity
NH,total,4124,0,503634.0,0,2021,3,2021-03-01,2021-03-01,2021-04-30,sensitivity
NH,total,4432,0,503634.0,0,2021,5,2021-05-01,2021-05-01,2021-06-30,sensitivity
NH,total,4703,0,503634.0,0,2021,7,2021-07-01,2021-07-01,2021-08-31,sensitivity
NH,total,4369,0,503634.0,0,2021,9,2021-09-01,2021-09-01,2021-10-31,sensitivity
NH,total,3919,0,503634.0,0,2021,11,2021-11-01,2021-11-01,2021-12-31,sensitivity
NH,total,3530,0,506768.0,0,2022,1,2022-01-01,2022-01-01,2022-02-28,sensitivity
NH,total,3879,0,506768.0,0,2022,3,2022-03-01,2022-03-01,2022-04-30,sensitivity
NH,total,4131,0,506768.0,0,2022,5,2022-05-01,2022-05-01,2022-06-30,sensitivity
NH,total,4421,0,506768.0,0,2022,7,2022-07-01,2022-07-01,2022-08-31,sensitivity
NH,total,4091,0,506768.0,0,2022,9,2022-09-01,2022-09-01,2022-10-31,sensitivity
NH,total,3953,0,506768.0,0,2022,11,2022-11-01,2022-11-01,2022-12-31,sensitivity
NH,total,3577,0,509068.0,0,2023,1,2023-01-01,2023-01-01,2023-02-28,sensitivity
NH,total,3931,0,509068.0,0,2023,3,2023-03-01,2023-03-01,2023-04-30,sensitivity
NH,total,4129,0,509068.0,0,2023,5,2023-05-01,2023-05-01,2023-06-30,sensitivity
NH,total,4350,0,509068.0,0,2023,7,2023-07-01,2023-07-01,2023-08-31,sensitivity
NH,total,4002,0,509068.0,0,2023,9,2023-09-01,2023-09-01,2023-10-31,sensitivity
NH,total,3720,0,509068.0,0,2023,11,2023-11-01,2023-11-01,2023-12-31,sensitivity
NJ,total,31738,0,3420040.0,0,2016,1,2016-01-01,2016-01-01,2016-02-29,sensitivity
NJ,total,32774,0,3420040.0,0,2016,3,2016-03-01,2016-03-01,2016-04-30,sensitivity
NJ,total,34507,0,3420040.0,0,2016,5,2016-05-01,2016-05-01,2016-06-30,sensitivity
NJ,total,35897,0,3420040.0,0,2016,7,2016-07-01,2016-07-01,2016-08-31,sensitivity
NJ,total,34371,0,3420040.0,0,2016,9,2016-09-01,2016-09-01,2016-10-31,sensitivity
NJ,total,33358,0,3420040.0,0,2016,11,2016-11-01,2016-11-01,2016-12-31,sensitivity
NJ,total,30655,0,3435174.0,0,2017,1,2017-01-01,2017-01-01,2017-02-28,sensitivity
NJ,total,32139,0,3435174.0,0,2017,3,2017-03-01,2017-03-01,2017-04-30,sensitivity
NJ,total,33969,0,3435174.0,0,2017,5,2017-05-01,2017-05-01,2017-06-30,sensitivity
NJ,total,35683,0,3435174.0,0,2017,7,2017-07-01,2017-07-01,2017-08-31,sensitivity
NJ,total,34286,0,3435174.0,0,2017,9,2017-09-01,2017-09-01,2017-10-31,sensitivity
NJ,total,33115,0,3435174.0,0,2017,11,2017-11-01,2017-11-01,2017-12-31,sensitivity
NJ,total,30878,0,3373094.0,0,2018,1,2018-01-01,2018-01-01,2018-02-28,sensitivity
NJ,total,32965,0,3373094.0,0,2018,3,2018-03-01,2018-03-01,2018-04-30,sensitivity
NJ,total,34040,0,3373094.0,0,2018,5,2018-05-01,2018-05-01,2018-06-30,sensitivity
NJ,total,35689,0,3373094.0,0,2018,7,2018-07-01,2018-07-01,2018-08-31,sensitivity
NJ,total,34061,0,3373094.0,0,2018,9,2018-09-01,2018-09-01,2018-10-31,sensitivity
NJ,total,32105,0,3373094.0,0,2018,11,2018-11-01,2018-11-01,2018-12-31,sensitivity
NJ,total,30417,0,3331750.0,0,2019,1,2019-01-01,2019-01-01,2019-02-28,sensitivity
NJ,total,31766,0,3331750.0,0,2019,3,2019-03-01,2019-03-01,2019-04-30,sensitivity
NJ,total,33258,0,3331750.0,0,2019,5,2019-05-01,2019-05-01,2019-06-30,sensitivity
NJ,total,35501,0,3331750.0,0,2019,7,2019-07-01,2019-07-01,2019-08-31,sensitivity
NJ,total,34365,0,3331750.0,0,2019,9,2019-09-01,2019-09-01,2019-10-31,sensitivity
NJ,total,31847,0,3331750.0,0,2019,11,2019-11-01,2019-11-01,2019-12-31,sensitivity
NJ,total,31092,0,3349490.0,0,2020,1,2020-01-01,2020-01-01,2020-02-29,sensitivity
NJ,total,31658,0,3349490.0,0,2020,3,2020-03-01,2020-03-01,2020-04-30,sensitivity
NJ,total,33318,0,3349490.0,0,2020,5,2020-05-01,2020-05-01,2020-06-30,sensitivity
NJ,total,34332,0,3349490.0,0,2020,7,2020-07-01,2020-07-01,2020-08-31,sensitivity
NJ,total,32780,0,3349490.0,0,2020,9,2020-09-01,2020-09-01,2020-10-31,sensitivity
NJ,total,30384,0,3349490.0,0,2020,11,2020-11-01,2020-11-01,2020-12-31,sensitivity
NJ,total,28768,0,3496826.0,0,2021,1,2021-01-01,2021-01-01,2021-02-28,sensitivity
NJ,total,33217,0,3496826.0,0,2021,3,2021-03-01,2021-03-01,2021-04-30,sensitivity
NJ,total,33905,0,3496826.0,0,2021,5,2021-05-01,2021-05-01,2021-06-30,sensitivity
